Row_ID,Country,Currency,Brand,Brand_Type,Category,Segment,Season,Original_Price,Discount_Percent,Discounted_Price,Stock_Status,Online_Available,In_Store_Available,Data_Source,Collection_Date,Original_Price_USD,Discounted_Price_USD
1191,France,EUR,Styleco,Own Brand,Sneakers,Footwear,Spring/Summer 2025,116.74,5,110.9,Low Stock,No,No,Website Scrape,2024-01-15,126.08,119.77
1192,France,EUR,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2024,114.0,0,114.0,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,123.12,123.12
1193,France,EUR,Styleco,Own Brand,Handbags,Bags,Fall/Winter 2024,483.24,30,338.27,In Stock,No,Yes,Mystery Shopping,2025-01-20,521.9,365.33
1194,France,EUR,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2025,297.93,15,253.24,In Stock,Yes,Yes,Partner Data,2024-10-05,321.76,273.5
1195,France,EUR,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2024,34.7,15,29.5,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,37.48,31.86
1196,France,EUR,Styleco,Own Brand,Accessories,Accessories,Fall/Winter 2024,39.21,0,39.21,In Stock,Yes,No,Mystery Shopping,2025-03-15,42.35,42.35
1197,France,EUR,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2025,60.72,25,45.54,Out Of Stock,No,No,Mystery Shopping,2025-03-15,65.58,49.18
1198,France,EUR,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2024,36.55,15,31.07,In Stock,Yes,Yes,Partner Data,2024-07-22,39.47,33.56
1199,France,EUR,Styleco,Own Brand,Swimwear,Swimwear,Fall/Winter 2024,71.9,25,53.93,Low Stock,Yes,Yes,Mystery Shopping,2024-10-05,77.65,58.24
1200,France,EUR,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2025,101.98,0,101.98,Low Stock,Yes,No,Website Scrape,2025-03-15,110.14,110.14
1201,UAE,AED,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2024,82.39,30,57.67,In Stock,Yes,Yes,Website Scrape,2024-07-22,22.25,15.57
1202,UAE,AED,Zara,Competitor,T-Shirts,Tops,Fall/Winter 2024,211.16,25,158.37,In Stock,No,Yes,Mystery Shopping,2025-03-15,57.01,42.76
1203,UAE,AED,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2025,146.97,0,146.97,In Stock,Yes,Yes,Partner Data,2024-01-15,39.68,39.68
1204,UAE,AED,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2024,196.9,20,157.52,In Stock,Yes,No,Mystery Shopping,2025-03-15,53.16,42.53
1205,UAE,AED,Zara,Competitor,Formal Shirts,Tops,Fall/Winter 2024,347.55,0,347.55,In Stock,No,Yes,Partner Data,2024-07-22,93.84,93.84
1206,UAE,AED,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2025,538.63,0,538.63,In Stock,No,No,Partner Data,2025-03-15,145.43,145.43
1207,UAE,AED,Zara,Competitor,Dresses,Dresses,Spring/Summer 2024,743.33,30,520.33,Low Stock,Yes,Yes,Mystery Shopping,2024-01-15,200.7,140.49
1208,UAE,AED,Zara,Competitor,Dresses,Dresses,Fall/Winter 2024,359.62,15,305.68,Out Of Stock,Yes,No,Website Scrape,2025-01-20,97.1,82.53
1209,UAE,AED,Zara,Competitor,Dresses,Dresses,Spring/Summer 2025,452.91,20,362.33,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,122.29,97.83
1210,UAE,AED,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2024,456.29,20,365.03,In Stock,Yes,No,Website Scrape,2025-01-20,123.2,98.56
1211,UAE,AED,Zara,Competitor,Jeans,Bottoms,Fall/Winter 2024,514.41,0,514.41,Low Stock,Yes,No,Mystery Shopping,2024-07-22,138.89,138.89
1212,UAE,AED,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2025,241.34,5,229.27,Low Stock,No,Yes,Partner Data,2024-07-22,65.16,61.9
1213,UAE,AED,Zara,Competitor,Activewear,Activewear,Spring/Summer 2024,151.49,0,151.49,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,40.9,40.9
1214,UAE,AED,Zara,Competitor,Activewear,Activewear,Fall/Winter 2024,147.86,25,110.9,In Stock,No,Yes,Partner Data,2024-10-05,39.92,29.94
1215,UAE,AED,Zara,Competitor,Activewear,Activewear,Spring/Summer 2025,120.95,0,120.95,In Stock,Yes,No,Partner Data,2024-01-15,32.66,32.66
1216,UAE,AED,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2024,1473.44,25,1105.08,Low Stock,Yes,No,Website Scrape,2024-01-15,397.83,298.37
1217,UAE,AED,Zara,Competitor,Jackets,Outerwear,Fall/Winter 2024,929.24,25,696.93,In Stock,No,Yes,Website Scrape,2025-01-20,250.89,188.17
1218,UAE,AED,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2025,1152.13,5,1094.52,Out Of Stock,No,Yes,Website Scrape,2024-07-22,311.08,295.52
1219,UAE,AED,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2024,920.36,0,920.36,In Stock,No,No,Website Scrape,2025-01-20,248.5,248.5
1220,UAE,AED,Zara,Competitor,Sneakers,Footwear,Fall/Winter 2024,329.99,10,296.99,In Stock,Yes,Yes,Partner Data,2024-04-10,89.1,80.19
1221,UAE,AED,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2025,852.75,0,852.75,In Stock,No,Yes,Partner Data,2024-04-10,230.24,230.24
1222,UAE,AED,Zara,Competitor,Handbags,Bags,Spring/Summer 2024,2066.49,25,1549.87,In Stock,Yes,Yes,Partner Data,2025-03-15,557.95,418.46
1223,UAE,AED,Zara,Competitor,Handbags,Bags,Fall/Winter 2024,975.35,0,975.35,Low Stock,Yes,Yes,Website Scrape,2024-04-10,263.34,263.34
1224,UAE,AED,Zara,Competitor,Handbags,Bags,Spring/Summer 2025,1076.17,0,1076.17,Low Stock,Yes,Yes,Partner Data,2024-10-05,290.57,290.57
1225,UAE,AED,Zara,Competitor,Accessories,Accessories,Spring/Summer 2024,113.96,15,96.87,In Stock,Yes,Yes,Website Scrape,2024-01-15,30.77,26.15
1226,UAE,AED,Zara,Competitor,Accessories,Accessories,Fall/Winter 2024,172.55,30,120.78,In Stock,Yes,No,Partner Data,2025-01-20,46.59,32.61
1227,UAE,AED,Zara,Competitor,Accessories,Accessories,Spring/Summer 2025,170.32,0,170.32,Out Of Stock,Yes,Yes,Mystery Shopping,2025-03-15,45.99,45.99
1228,UAE,AED,Zara,Competitor,Swimwear,Swimwear,Spring/Summer 2024,286.42,0,286.42,In Stock,Yes,Yes,Partner Data,2025-01-20,77.33,77.33
1229,UAE,AED,Zara,Competitor,Swimwear,Swimwear,Fall/Winter 2024,137.6,0,137.6,Low Stock,No,Yes,Partner Data,2025-01-20,37.15,37.15
1230,UAE,AED,Zara,Competitor,Swimwear,Swimwear,Spring/Summer 2025,249.79,0,249.79,In Stock,Yes,Yes,Partner Data,2025-03-15,67.44,67.44
1231,UAE,AED,H&M,Competitor,T-Shirts,Tops,Spring/Summer 2024,60.73,15,51.62,In Stock,Yes,Yes,Partner Data,2024-04-10,16.4,13.94
1232,UAE,AED,H&M,Competitor,T-Shirts,Tops,Fall/Winter 2024,111.24,10,100.12,In Stock,Yes,Yes,Partner Data,2024-07-22,30.03,27.03
1233,UAE,AED,H&M,Competitor,T-Shirts,Tops,Spring/Summer 2025,82.36,20,65.89,In Stock,Yes,Yes,Website Scrape,2025-01-20,22.24,17.79
1234,UAE,AED,H&M,Competitor,Formal Shirts,Tops,Spring/Summer 2024,354.81,30,248.37,Low Stock,Yes,No,Mystery Shopping,2025-03-15,95.8,67.06
1235,UAE,AED,H&M,Competitor,Formal Shirts,Tops,Fall/Winter 2024,183.9,15,156.31,Out Of Stock,Yes,No,Website Scrape,2025-03-15,49.65,42.2
1236,UAE,AED,H&M,Competitor,Formal Shirts,Tops,Spring/Summer 2025,326.85,5,310.51,In Stock,Yes,Yes,Website Scrape,2025-01-20,88.25,83.84
1237,UAE,AED,H&M,Competitor,Dresses,Dresses,Spring/Summer 2024,405.58,10,365.02,In Stock,No,Yes,Partner Data,2024-07-22,109.51,98.56
1238,UAE,AED,H&M,Competitor,Dresses,Dresses,Fall/Winter 2024,241.64,0,241.64,Low Stock,No,Yes,Mystery Shopping,2025-03-15,65.24,65.24
1239,UAE,AED,H&M,Competitor,Dresses,Dresses,Spring/Summer 2025,337.08,30,235.96,In Stock,Yes,No,Partner Data,2024-07-22,91.01,63.71
1240,UAE,AED,H&M,Competitor,Jeans,Bottoms,Spring/Summer 2024,478.21,5,454.3,In Stock,Yes,Yes,Website Scrape,2024-07-22,129.12,122.66
1241,UAE,AED,H&M,Competitor,Jeans,Bottoms,Fall/Winter 2024,464.8,0,464.8,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,125.5,125.5
1242,UAE,AED,H&M,Competitor,Jeans,Bottoms,Spring/Summer 2025,304.66,20,243.73,In Stock,Yes,No,Website Scrape,2024-07-22,82.26,65.81
1243,UAE,AED,H&M,Competitor,Activewear,Activewear,Spring/Summer 2024,299.34,0,299.34,In Stock,Yes,Yes,Website Scrape,2024-10-05,80.82,80.82
1244,UAE,AED,H&M,Competitor,Activewear,Activewear,Fall/Winter 2024,300.12,0,300.12,In Stock,Yes,No,Partner Data,2024-07-22,81.03,81.03
1245,UAE,AED,H&M,Competitor,Activewear,Activewear,Spring/Summer 2025,218.13,0,218.13,Out Of Stock,Yes,No,Partner Data,2024-07-22,58.9,58.9
1246,UAE,AED,H&M,Competitor,Jackets,Outerwear,Spring/Summer 2024,654.21,0,654.21,In Stock,Yes,Yes,Website Scrape,2024-07-22,176.64,176.64
1247,UAE,AED,H&M,Competitor,Jackets,Outerwear,Fall/Winter 2024,889.08,30,622.36,Out Of Stock,No,Yes,Partner Data,2024-04-10,240.05,168.04
1248,UAE,AED,H&M,Competitor,Jackets,Outerwear,Spring/Summer 2025,394.44,0,394.44,In Stock,Yes,Yes,Partner Data,2025-03-15,106.5,106.5
1249,UAE,AED,H&M,Competitor,Sneakers,Footwear,Spring/Summer 2024,318.31,15,270.56,In Stock,No,No,Mystery Shopping,2024-04-10,85.94,73.05
1250,UAE,AED,H&M,Competitor,Sneakers,Footwear,Fall/Winter 2024,411.6,25,308.7,Out Of Stock,Yes,Yes,Mystery Shopping,2025-01-20,111.13,83.35
1251,UAE,AED,H&M,Competitor,Sneakers,Footwear,Spring/Summer 2025,774.8,5,736.06,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,209.2,198.74
1252,UAE,AED,H&M,Competitor,Handbags,Bags,Spring/Summer 2024,1376.8,0,1376.8,In Stock,Yes,Yes,Partner Data,2024-01-15,371.74,371.74
1253,UAE,AED,H&M,Competitor,Handbags,Bags,Fall/Winter 2024,317.26,25,237.94,In Stock,No,No,Partner Data,2025-03-15,85.66,64.24
1254,UAE,AED,H&M,Competitor,Handbags,Bags,Spring/Summer 2025,394.61,30,276.23,In Stock,No,Yes,Partner Data,2024-04-10,106.54,74.58
1255,UAE,AED,H&M,Competitor,Accessories,Accessories,Spring/Summer 2024,197.62,20,158.1,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,53.36,42.69
1256,UAE,AED,H&M,Competitor,Accessories,Accessories,Fall/Winter 2024,206.67,30,144.67,Out Of Stock,Yes,No,Mystery Shopping,2024-04-10,55.8,39.06
1257,UAE,AED,H&M,Competitor,Accessories,Accessories,Spring/Summer 2025,155.32,30,108.72,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,41.94,29.35
1258,UAE,AED,H&M,Competitor,Swimwear,Swimwear,Spring/Summer 2024,166.99,20,133.59,Low Stock,No,Yes,Mystery Shopping,2024-01-15,45.09,36.07
1259,UAE,AED,H&M,Competitor,Swimwear,Swimwear,Fall/Winter 2024,125.2,30,87.64,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,33.8,23.66
1260,UAE,AED,H&M,Competitor,Swimwear,Swimwear,Spring/Summer 2025,102.32,20,81.86,In Stock,Yes,No,Partner Data,2024-01-15,27.63,22.1
1261,UAE,AED,Mango,Competitor,T-Shirts,Tops,Spring/Summer 2024,217.21,25,162.91,In Stock,Yes,Yes,Partner Data,2024-10-05,58.65,43.99
1262,UAE,AED,Mango,Competitor,T-Shirts,Tops,Fall/Winter 2024,107.45,0,107.45,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,29.01,29.01
1263,UAE,AED,Mango,Competitor,T-Shirts,Tops,Spring/Summer 2025,71.55,0,71.55,Out Of Stock,Yes,Yes,Website Scrape,2024-10-05,19.32,19.32
1264,UAE,AED,Mango,Competitor,Formal Shirts,Tops,Spring/Summer 2024,115.9,10,104.31,In Stock,No,Yes,Mystery Shopping,2024-07-22,31.29,28.16
1265,UAE,AED,Mango,Competitor,Formal Shirts,Tops,Fall/Winter 2024,280.54,30,196.38,In Stock,Yes,Yes,Partner Data,2024-10-05,75.75,53.02
1266,UAE,AED,Mango,Competitor,Formal Shirts,Tops,Spring/Summer 2025,178.27,20,142.62,In Stock,Yes,No,Website Scrape,2024-01-15,48.13,38.51
1267,UAE,AED,Mango,Competitor,Dresses,Dresses,Spring/Summer 2024,264.58,20,211.66,Low Stock,Yes,Yes,Website Scrape,2025-03-15,71.44,57.15
1268,UAE,AED,Mango,Competitor,Dresses,Dresses,Fall/Winter 2024,284.16,10,255.74,In Stock,No,Yes,Partner Data,2024-10-05,76.72,69.05
1269,UAE,AED,Mango,Competitor,Dresses,Dresses,Spring/Summer 2025,773.89,15,657.81,Low Stock,No,Yes,Website Scrape,2024-01-15,208.95,177.61
1270,UAE,AED,Mango,Competitor,Jeans,Bottoms,Spring/Summer 2024,532.05,15,452.24,Out Of Stock,Yes,No,Website Scrape,2024-01-15,143.65,122.1
1271,UAE,AED,Mango,Competitor,Jeans,Bottoms,Fall/Winter 2024,486.28,0,486.28,Low Stock,No,Yes,Mystery Shopping,2024-10-05,131.3,131.3
1272,UAE,AED,Mango,Competitor,Jeans,Bottoms,Spring/Summer 2025,187.43,0,187.43,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,50.61,50.61
1273,UAE,AED,Mango,Competitor,Activewear,Activewear,Spring/Summer 2024,411.44,5,390.87,Low Stock,Yes,Yes,Partner Data,2024-01-15,111.09,105.53
1274,UAE,AED,Mango,Competitor,Activewear,Activewear,Fall/Winter 2024,335.44,0,335.44,In Stock,Yes,Yes,Website Scrape,2024-04-10,90.57,90.57
1275,UAE,AED,Mango,Competitor,Activewear,Activewear,Spring/Summer 2025,225.85,5,214.56,In Stock,No,Yes,Partner Data,2024-04-10,60.98,57.93
1276,UAE,AED,Mango,Competitor,Jackets,Outerwear,Spring/Summer 2024,317.89,20,254.31,Out Of Stock,Yes,No,Partner Data,2024-04-10,85.83,68.66
1277,UAE,AED,Mango,Competitor,Jackets,Outerwear,Fall/Winter 2024,492.03,0,492.03,Out Of Stock,No,No,Website Scrape,2024-07-22,132.85,132.85
1278,UAE,AED,Mango,Competitor,Jackets,Outerwear,Spring/Summer 2025,351.76,15,299.0,Low Stock,Yes,Yes,Website Scrape,2024-04-10,94.98,80.73
1279,UAE,AED,Mango,Competitor,Sneakers,Footwear,Spring/Summer 2024,210.59,15,179.0,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,56.86,48.33
1280,UAE,AED,Mango,Competitor,Sneakers,Footwear,Fall/Winter 2024,266.58,25,199.94,In Stock,Yes,Yes,Website Scrape,2024-01-15,71.98,53.98
1281,UAE,AED,Mango,Competitor,Sneakers,Footwear,Spring/Summer 2025,809.82,0,809.82,In Stock,Yes,No,Mystery Shopping,2025-03-15,218.65,218.65
1282,UAE,AED,Mango,Competitor,Handbags,Bags,Spring/Summer 2024,1780.55,15,1513.47,In Stock,Yes,Yes,Partner Data,2024-10-05,480.75,408.64
1283,UAE,AED,Mango,Competitor,Handbags,Bags,Fall/Winter 2024,440.86,0,440.86,In Stock,Yes,Yes,Partner Data,2024-10-05,119.03,119.03
1284,UAE,AED,Mango,Competitor,Handbags,Bags,Spring/Summer 2025,1967.33,30,1377.13,Out Of Stock,Yes,Yes,Partner Data,2024-10-05,531.18,371.83
1285,UAE,AED,Mango,Competitor,Accessories,Accessories,Spring/Summer 2024,281.56,0,281.56,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,76.02,76.02
1286,UAE,AED,Mango,Competitor,Accessories,Accessories,Fall/Winter 2024,227.53,30,159.27,In Stock,Yes,Yes,Partner Data,2025-03-15,61.43,43.0
1287,UAE,AED,Mango,Competitor,Accessories,Accessories,Spring/Summer 2025,66.27,25,49.7,Low Stock,Yes,Yes,Partner Data,2024-07-22,17.89,13.42
1288,UAE,AED,Mango,Competitor,Swimwear,Swimwear,Spring/Summer 2024,266.97,0,266.97,Out Of Stock,Yes,No,Website Scrape,2025-03-15,72.08,72.08
1289,UAE,AED,Mango,Competitor,Swimwear,Swimwear,Fall/Winter 2024,311.61,30,218.13,Out Of Stock,Yes,Yes,Mystery Shopping,2025-01-20,84.13,58.9
1290,UAE,AED,Mango,Competitor,Swimwear,Swimwear,Spring/Summer 2025,190.91,20,152.73,Out Of Stock,Yes,Yes,Website Scrape,2024-01-15,51.55,41.24
1291,UAE,AED,Uniqlo,Competitor,T-Shirts,Tops,Spring/Summer 2024,63.93,0,63.93,Out Of Stock,No,No,Partner Data,2025-03-15,17.26,17.26
1292,UAE,AED,Uniqlo,Competitor,T-Shirts,Tops,Fall/Winter 2024,112.23,5,106.62,In Stock,Yes,No,Website Scrape,2024-04-10,30.3,28.79
1293,UAE,AED,Uniqlo,Competitor,T-Shirts,Tops,Spring/Summer 2025,74.57,10,67.11,In Stock,Yes,Yes,Website Scrape,2024-07-22,20.13,18.12
1294,UAE,AED,Uniqlo,Competitor,Formal Shirts,Tops,Spring/Summer 2024,381.58,5,362.5,In Stock,Yes,Yes,Partner Data,2024-07-22,103.03,97.88
1295,UAE,AED,Uniqlo,Competitor,Formal Shirts,Tops,Fall/Winter 2024,328.72,15,279.41,In Stock,Yes,No,Website Scrape,2024-10-05,88.75,75.44
1296,UAE,AED,Uniqlo,Competitor,Formal Shirts,Tops,Spring/Summer 2025,399.99,0,399.99,In Stock,Yes,Yes,Partner Data,2024-07-22,108.0,108.0
1297,UAE,AED,Uniqlo,Competitor,Dresses,Dresses,Spring/Summer 2024,226.53,30,158.57,Out Of Stock,Yes,No,Partner Data,2025-03-15,61.16,42.81
1298,UAE,AED,Uniqlo,Competitor,Dresses,Dresses,Fall/Winter 2024,352.45,30,246.71,In Stock,No,Yes,Mystery Shopping,2024-07-22,95.16,66.61
1299,UAE,AED,Uniqlo,Competitor,Dresses,Dresses,Spring/Summer 2025,236.68,20,189.34,In Stock,No,Yes,Partner Data,2025-03-15,63.9,51.12
1300,UAE,AED,Uniqlo,Competitor,Jeans,Bottoms,Spring/Summer 2024,288.06,25,216.05,In Stock,No,Yes,Mystery Shopping,2024-04-10,77.78,58.33
1301,UAE,AED,Uniqlo,Competitor,Jeans,Bottoms,Fall/Winter 2024,442.13,25,331.6,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,119.38,89.53
1302,UAE,AED,Uniqlo,Competitor,Jeans,Bottoms,Spring/Summer 2025,501.26,5,476.2,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,135.34,128.57
1303,UAE,AED,Uniqlo,Competitor,Activewear,Activewear,Spring/Summer 2024,205.12,20,164.1,In Stock,Yes,No,Website Scrape,2025-01-20,55.38,44.31
1304,UAE,AED,Uniqlo,Competitor,Activewear,Activewear,Fall/Winter 2024,100.98,0,100.98,In Stock,Yes,Yes,Website Scrape,2024-01-15,27.26,27.26
1305,UAE,AED,Uniqlo,Competitor,Activewear,Activewear,Spring/Summer 2025,155.99,0,155.99,In Stock,Yes,No,Partner Data,2024-07-22,42.12,42.12
1306,UAE,AED,Uniqlo,Competitor,Jackets,Outerwear,Spring/Summer 2024,993.97,0,993.97,Low Stock,No,Yes,Mystery Shopping,2024-07-22,268.37,268.37
1307,UAE,AED,Uniqlo,Competitor,Jackets,Outerwear,Fall/Winter 2024,643.44,30,450.41,In Stock,Yes,Yes,Website Scrape,2024-01-15,173.73,121.61
1308,UAE,AED,Uniqlo,Competitor,Jackets,Outerwear,Spring/Summer 2025,697.71,20,558.17,In Stock,Yes,Yes,Website Scrape,2024-04-10,188.38,150.71
1309,UAE,AED,Uniqlo,Competitor,Sneakers,Footwear,Spring/Summer 2024,448.25,10,403.43,In Stock,No,No,Partner Data,2024-01-15,121.03,108.93
1310,UAE,AED,Uniqlo,Competitor,Sneakers,Footwear,Fall/Winter 2024,537.71,5,510.82,In Stock,Yes,Yes,Website Scrape,2025-01-20,145.18,137.92
1311,UAE,AED,Uniqlo,Competitor,Sneakers,Footwear,Spring/Summer 2025,389.91,0,389.91,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,105.28,105.28
1312,UAE,AED,Uniqlo,Competitor,Handbags,Bags,Spring/Summer 2024,729.09,20,583.27,In Stock,Yes,No,Mystery Shopping,2024-07-22,196.85,157.48
1313,UAE,AED,Uniqlo,Competitor,Handbags,Bags,Fall/Winter 2024,1549.8,25,1162.35,In Stock,Yes,No,Website Scrape,2024-01-15,418.45,313.83
1314,UAE,AED,Uniqlo,Competitor,Handbags,Bags,Spring/Summer 2025,1639.83,0,1639.83,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,442.75,442.75
1315,UAE,AED,Uniqlo,Competitor,Accessories,Accessories,Spring/Summer 2024,204.23,0,204.23,In Stock,No,No,Mystery Shopping,2024-04-10,55.14,55.14
1316,UAE,AED,Uniqlo,Competitor,Accessories,Accessories,Fall/Winter 2024,50.79,0,50.79,Low Stock,Yes,Yes,Mystery Shopping,2024-10-05,13.71,13.71
1317,UAE,AED,Uniqlo,Competitor,Accessories,Accessories,Spring/Summer 2025,135.6,15,115.26,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,36.61,31.12
1318,UAE,AED,Uniqlo,Competitor,Swimwear,Swimwear,Spring/Summer 2024,177.72,30,124.4,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,47.98,33.59
1319,UAE,AED,Uniqlo,Competitor,Swimwear,Swimwear,Fall/Winter 2024,229.39,5,217.92,In Stock,Yes,Yes,Website Scrape,2024-04-10,61.94,58.84
1320,UAE,AED,Uniqlo,Competitor,Swimwear,Swimwear,Spring/Summer 2025,280.67,30,196.47,Low Stock,Yes,Yes,Website Scrape,2024-07-22,75.78,53.05
1321,UAE,AED,Gap,Competitor,T-Shirts,Tops,Spring/Summer 2024,101.44,0,101.44,In Stock,No,Yes,Partner Data,2024-10-05,27.39,27.39
1322,UAE,AED,Gap,Competitor,T-Shirts,Tops,Fall/Winter 2024,83.98,0,83.98,In Stock,Yes,No,Partner Data,2024-04-10,22.67,22.67
1323,UAE,AED,Gap,Competitor,T-Shirts,Tops,Spring/Summer 2025,95.62,20,76.5,In Stock,Yes,No,Website Scrape,2025-03-15,25.82,20.66
1324,UAE,AED,Gap,Competitor,Formal Shirts,Tops,Spring/Summer 2024,312.4,0,312.4,In Stock,Yes,Yes,Website Scrape,2024-01-15,84.35,84.35
1325,UAE,AED,Gap,Competitor,Formal Shirts,Tops,Fall/Winter 2024,177.32,20,141.86,In Stock,Yes,Yes,Partner Data,2024-04-10,47.88,38.3
1326,UAE,AED,Gap,Competitor,Formal Shirts,Tops,Spring/Summer 2025,383.29,10,344.96,Low Stock,No,No,Mystery Shopping,2024-10-05,103.49,93.14
1327,UAE,AED,Gap,Competitor,Dresses,Dresses,Spring/Summer 2024,649.42,10,584.48,In Stock,Yes,Yes,Partner Data,2024-01-15,175.34,157.81
1328,UAE,AED,Gap,Competitor,Dresses,Dresses,Fall/Winter 2024,500.53,0,500.53,In Stock,No,Yes,Partner Data,2024-10-05,135.14,135.14
1329,UAE,AED,Gap,Competitor,Dresses,Dresses,Spring/Summer 2025,499.62,30,349.73,In Stock,Yes,Yes,Website Scrape,2024-07-22,134.9,94.43
1330,UAE,AED,Gap,Competitor,Jeans,Bottoms,Spring/Summer 2024,554.2,0,554.2,In Stock,No,No,Website Scrape,2024-04-10,149.63,149.63
1331,UAE,AED,Gap,Competitor,Jeans,Bottoms,Fall/Winter 2024,307.46,30,215.22,Out Of Stock,Yes,No,Mystery Shopping,2024-10-05,83.01,58.11
1332,UAE,AED,Gap,Competitor,Jeans,Bottoms,Spring/Summer 2025,266.83,20,213.46,In Stock,Yes,Yes,Partner Data,2024-10-05,72.04,57.63
1333,UAE,AED,Gap,Competitor,Activewear,Activewear,Spring/Summer 2024,131.15,0,131.15,In Stock,Yes,Yes,Website Scrape,2024-07-22,35.41,35.41
1334,UAE,AED,Gap,Competitor,Activewear,Activewear,Fall/Winter 2024,121.96,5,115.86,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,32.93,31.28
1335,UAE,AED,Gap,Competitor,Activewear,Activewear,Spring/Summer 2025,144.53,5,137.3,In Stock,Yes,No,Partner Data,2024-01-15,39.02,37.07
1336,UAE,AED,Gap,Competitor,Jackets,Outerwear,Spring/Summer 2024,812.63,0,812.63,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,219.41,219.41
1337,UAE,AED,Gap,Competitor,Jackets,Outerwear,Fall/Winter 2024,1265.45,20,1012.36,Out Of Stock,Yes,Yes,Mystery Shopping,2025-03-15,341.67,273.34
1338,UAE,AED,Gap,Competitor,Jackets,Outerwear,Spring/Summer 2025,546.86,0,546.86,In Stock,No,No,Partner Data,2024-01-15,147.65,147.65
1339,UAE,AED,Gap,Competitor,Sneakers,Footwear,Spring/Summer 2024,565.98,0,565.98,Out Of Stock,No,Yes,Partner Data,2024-01-15,152.81,152.81
1340,UAE,AED,Gap,Competitor,Sneakers,Footwear,Fall/Winter 2024,371.08,25,278.31,In Stock,Yes,No,Website Scrape,2024-04-10,100.19,75.14
1341,UAE,AED,Gap,Competitor,Sneakers,Footwear,Spring/Summer 2025,802.52,0,802.52,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,216.68,216.68
1342,UAE,AED,Gap,Competitor,Handbags,Bags,Spring/Summer 2024,734.55,20,587.64,In Stock,No,Yes,Website Scrape,2025-01-20,198.33,158.66
1343,UAE,AED,Gap,Competitor,Handbags,Bags,Fall/Winter 2024,1298.11,25,973.58,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,350.49,262.87
1344,UAE,AED,Gap,Competitor,Handbags,Bags,Spring/Summer 2025,1716.13,0,1716.13,Low Stock,Yes,Yes,Mystery Shopping,2024-04-10,463.36,463.36
1345,UAE,AED,Gap,Competitor,Accessories,Accessories,Spring/Summer 2024,228.53,10,205.68,Out Of Stock,Yes,Yes,Website Scrape,2024-01-15,61.7,55.53
1346,UAE,AED,Gap,Competitor,Accessories,Accessories,Fall/Winter 2024,72.66,10,65.39,Low Stock,Yes,Yes,Partner Data,2024-04-10,19.62,17.66
1347,UAE,AED,Gap,Competitor,Accessories,Accessories,Spring/Summer 2025,249.03,25,186.77,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,67.24,50.43
1348,UAE,AED,Gap,Competitor,Swimwear,Swimwear,Spring/Summer 2024,289.48,0,289.48,Low Stock,Yes,No,Partner Data,2024-07-22,78.16,78.16
1349,UAE,AED,Gap,Competitor,Swimwear,Swimwear,Fall/Winter 2024,159.41,30,111.59,Low Stock,Yes,No,Website Scrape,2025-01-20,43.04,30.13
1350,UAE,AED,Gap,Competitor,Swimwear,Swimwear,Spring/Summer 2025,294.47,5,279.75,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,79.51,75.53
